"From Date","To Date","PM2.5","PM10","NO","NOx","NH3","SO2","CO","Ozone","Benzene","Toluene","RH","WS","WD","SR","BP","AT","NO2"
"03-09-2024 00:00","03-09-2024 08:00","36.7","87","15.79","45.85","27.78","18.08","0.63","60.54","0.28","31.65","76.61","1.68","121.1","45.94","743","33.75","62.91"
"03-09-2024 08:00","03-09-2024 16:00","37.57","101.29","19.72","32.53","20.22","19.91","0.87","59.1","0.04","4.4","62.48","2.79","133.61","301.45","740.65","36.45","51.7"
"03-09-2024 16:00","04-09-2024 00:00","47.05","222.48","26.78","55.81","31.49","6.26","0.98","52.58","0","0.41","68.71","1.6","108.23","72.16","740.52","34.59","64"
"04-09-2024 00:00","04-09-2024 08:00","32.96","89.75","30.66","74.33","20.21","1.01","0.29","35.23","0","0","83.45","1.17","132.55","50.42","740.58","32.21","95.85"
"04-09-2024 08:00","04-09-2024 16:00","34.7","201.5","30.3","53.95","20.01","1.8","1.25","35.52","0","0","74.28","1.37","127.88","272.06","740.38","33.64","55.15"
"04-09-2024 16:00","05-09-2024 00:00","23","57.86","131.1","142.57","26.27","3","2.56","35.82","0","0","89.74","0.58","179.74","67.94","740.97","31.11","68.11"
"05-09-2024 00:00","05-09-2024 08:00","28.46","65.61","64.92","101.76","54.71","1.53","1.89","35.39","0.06","3.85","88.97","0.44","168.32","52.97","740.58","30.79","114.6"
"05-09-2024 08:00","05-09-2024 16:00","59.93","145.88","35.9","82.03","23.62","2.47","1.92","35.12","0.43","23.99","62.53","1.02","123.66","303.25","740.06","35.79","98.26"
"05-09-2024 16:00","06-09-2024 00:00","85.31","207.75","107.76","162.42","24.94","2.37","2.96","35.45","0.78","28.66","82.06","0.78","143.26","64.1","740.87","32.74","106.14"
"06-09-2024 00:00","06-09-2024 08:00","73.5","138.12","96.96","147.28","33.84","2.75","2.41","36.03","0.71","31.19","89","0.42","135.16","38.19","740","32.04","104.95"
"06-09-2024 08:00","06-09-2024 16:00","35.75","76.65","24.56","49.92","23.55","1.93","1.45","33.8","0.3","22.71","76.65","2.71","126.19","305.84","742.23","33.54","69.92"
"06-09-2024 16:00","07-09-2024 00:00","39","90.57","23.03","92.7","34.58","6.23","1.35","None","0.33","28.48","80.38","1.96","124.34","79.75","742.16","32.43","58.24"
"07-09-2024 00:00","07-09-2024 08:00","29.29","68.17","19.87","80.76","17.45","7.2","1.05","18.96","0.19","33.18","85.68","1.47","125.23","29.9","742.19","31.43","109.82"
"07-09-2024 08:00","07-09-2024 16:00","41.73","77.88","20.82","48.25","20.13","8.69","1.21","21.04","0.32","30.89","74.61","1.69","96.71","286.58","742.81","33.98","58.88"
"07-09-2024 16:00","08-09-2024 00:00","59.5","172.5","78.21","95.75","16.47","6.55","1.72","15.1","0.7","27.16","81.71","0.79","56.42","57.71","743","33.19","66.27"
"08-09-2024 00:00","08-09-2024 08:00","64.62","157.75","69.47","135.04","64.59","7.08","1.51","21.54","0.72","26.91","86.97","0.74","57.16","42.68","743","32.03","150.21"
"08-09-2024 08:00","08-09-2024 16:00","79.19","227","67.82","99.01","26.58","7.89","1.76","16.38","0.6","24.27","77.22","1.09","118.59","278.47","743","34.26","82.4"
"08-09-2024 16:00","09-09-2024 00:00","75.75","289.38","114.68","127.48","17.29","9.23","1.91","17.23","0.64","27.04","82.19","0.45","60.23","84.52","743.58","33.13","63.12"
"09-09-2024 00:00","09-09-2024 08:00","86.65","257.9","95.16","135.34","55.98","11.33","1.81","18.12","0.66","24.31","88.87","0.35","55.32","50.26","743.77","32.36","139.42"
"09-09-2024 08:00","09-09-2024 16:00","100","311","45.32","84.32","13.48","11.42","1.35","16.92","0.56","23.91","67.62","0.93","51.06","289.19","742.97","36.49","77.59"
"09-09-2024 16:00","10-09-2024 00:00","50.56","113.86","48.99","84.83","19.39","12.36","1.74","19.89","0.6","27.42","80.03","0.93","243.61","83.74","744","33.15","84.6"
"10-09-2024 00:00","10-09-2024 08:00","74.16","144.12","60.76","78.83","26.49","11.07","1.67","25.44","0.57","30.67","83.71","0.81","262.39","52.16","744","32.4","50.82"
"10-09-2024 08:00","10-09-2024 16:00","70","129.67","14.7","47.94","19.06","11.41","1.58","26.92","0.46","29.66","68.92","1.78","249.83","308.5","743.75","35.66","67.69"
"10-09-2024 16:00","11-09-2024 00:00","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
"11-09-2024 00:00","11-09-2024 08:00","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
"11-09-2024 08:00","11-09-2024 16:00","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
"11-09-2024 16:00","12-09-2024 00:00","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
"12-09-2024 00:00","12-09-2024 08:00","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
"12-09-2024 08:00","12-09-2024 16:00","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
"12-09-2024 16:00","13-09-2024 00:00","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
"13-09-2024 00:00","13-09-2024 08:00","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
"13-09-2024 08:00","13-09-2024 16:00","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
"13-09-2024 16:00","14-09-2024 00:00","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
"14-09-2024 00:00","14-09-2024 08:00","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
"14-09-2024 08:00","14-09-2024 16:00","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
"14-09-2024 16:00","15-09-2024 00:00","57","144.67","24.52","40.74","13.81","7.53","1.83","50.45","0.36","27.48","76.42","1.41","233.16","81.35","735.55","31.69","38.06"
"15-09-2024 00:00","15-09-2024 08:00","74.33","153.32","58.06","74.72","28.81","7.55","1.96","93.26","0.43","21.92","84.12","0.63","246.75","42.25","735.56","30.4","39.56"
"15-09-2024 08:00","15-09-2024 16:00","60","183.4","51.58","67.26","22.29","7.27","1.66","60.6","0.39","18.57","62.53","1.17","188.72","306.66","735.31","34.67","51.91"
"15-09-2024 16:00","16-09-2024 00:00","133.96","375.33","62.72","78.67","23.61","7.49","2.03","53.75","16.33","20.07","68.56","0.66","249","79.34","735.12","33.22","52.17"
"16-09-2024 00:00","16-09-2024 08:00","159.5","355.38","93.33","115.11","30.05","7.63","2.21","53.24","24.83","19.77","80.94","0.5","249","41.84","735.52","30.96","75.6"
"16-09-2024 08:00","16-09-2024 16:00","152.27","395.69","49.04","54.36","21.53","7.44","1.68","52.63","7.01","19.19","57.43","1.54","226.37","310.63","735.07","35.39","47.12"
"16-09-2024 16:00","17-09-2024 00:00","218.48","627.3","131.09","124.05","15","7.46","1.63","None","0.8","25.65","69.85","0.4","249","33.54","735.23","32.87","52.31"
"17-09-2024 00:00","17-09-2024 08:00","150.62","415.88","161.89","161.68","25.12","7.53","1.63","None","1.12","26.83","80.97","0.33","249","42.5","735","31.36","56.55"
"17-09-2024 08:00","17-09-2024 16:00","162.75","446.75","36.08","54.69","24.87","7.45","0.63","None","0.59","21.45","56.88","1.03","163.41","301.75","735.09","36.24","47.69"
"17-09-2024 16:00","18-09-2024 00:00","107.96","248.83","83.84","102.45","37.6","7.41","0.99","47.77","1.73","61.69","79.23","1.13","188.35","84.15","735","31.6","64.49"
"18-09-2024 00:00","18-09-2024 08:00","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
"18-09-2024 08:00","18-09-2024 16:00","63.5","101.32","31.69","54.69","26.66","7.42","1.76","50.09","0.33","28.59","79.77","2.08","242.04","283.31","735.46","30.43","54.46"
"18-09-2024 16:00","19-09-2024 00:00","29.67","48.32","38.81","46.11","33.98","7.39","1.66","54.32","0.23","19.65","87.52","2.29","216.94","57.06","735.26","29","53.03"
"19-09-2024 00:00","19-09-2024 08:00","21.05","31.29","26.65","63.71","14.86","7.46","1.5","51","0.11","21.52","89.56","2.05","248.47","37.09","735.38","28.77","70.41"
"19-09-2024 08:00","19-09-2024 16:00","56","93.71","24.84","46.6","22.38","7.67","1.78","47.86","0.26","23.59","76.94","2.04","240.97","296.81","735.45","32.34","49.63"
"19-09-2024 16:00","20-09-2024 00:00","77.36","153.13","51.83","71.01","28.37","7.77","2.19","46.94","0.5","28.81","74.74","1.01","247.58","75.55","735","32.57","54.27"
"20-09-2024 00:00","20-09-2024 08:00","65.56","146.62","71.23","121.46","42.81","7.65","2.15","47.38","0.57","19.33","84.81","0.41","228.42","38.23","735.32","30.54","79.66"
"20-09-2024 08:00","20-09-2024 16:00","48.79","109.55","14.5","37.65","27.81","7.75","1.59","47.85","0.32","18.33","58.72","2.1","165.5","309.91","735.31","35.25","48.65"
"20-09-2024 16:00","21-09-2024 00:00","130.48","399.5","93.03","144.75","43.6","7.69","2.31","47.53","0.75","19.56","67.45","0.87","228.39","72.9","735","33.31","90.92"
"21-09-2024 00:00","21-09-2024 08:00","120.48","423.88","99.89","110.53","18.21","7.63","2.13","46.63","0.66","18.75","80.77","0.4","135.74","45.84","735","31.39","63.25"
"21-09-2024 08:00","21-09-2024 16:00","83.56","211.12","14.99","36.11","23.87","7.67","1.43","49.33","0.38","17.12","55.69","1.58","103.5","304.62","735","36.45","44.95"
"21-09-2024 16:00","22-09-2024 00:00","316.41","119.5","111.16","134.13","15.51","7.61","2.35","48.23","0.65","18.44","65.72","0.5","58.75","73.84","735","33.8","115.37"
"22-09-2024 00:00","22-09-2024 08:00","275.5","729.43","183.43","192.5","28.07","7.56","3.51","48.04","1.21","21.53","80.55","0.36","35.19","44.23","735","32.09","68.7"
"22-09-2024 08:00","22-09-2024 16:00","210.16","568.75","32.28","54.11","29.22","7.45","1.61","48.85","0.42","15.41","58.42","0.77","65.68","295.42","735.19","36.68","57.37"
"22-09-2024 16:00","23-09-2024 00:00","276","733.43","14.19","111.52","11.65","7.37","1.49","50.39","0.24","14.01","58.86","0.87","113.86","259.71","735","35.91","85.38"
"23-09-2024 00:00","23-09-2024 08:00","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
"23-09-2024 08:00","23-09-2024 16:00","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
"23-09-2024 16:00","24-09-2024 00:00","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
"24-09-2024 00:00","24-09-2024 08:00","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
"24-09-2024 08:00","24-09-2024 16:00","214.71","569.41","10.75","37.96","19.01","7.71","1.93","None","0","0","54.27","0.97","90.2","292","735.13","37.96","54.95"
"24-09-2024 16:00","25-09-2024 00:00","276.83","636.6","38.94","69.99","18.5","7.74","1.97","141.49","0","0.02","65.39","0.54","97.07","71.11","735.61","35.08","59.01"
"25-09-2024 00:00","25-09-2024 08:00","297.52","732.86","88.34","104.99","20.02","7.72","0.45","90.6","0","0","76","0.36","103","36.97","735.35","33.14","68.92"
"25-09-2024 08:00","25-09-2024 16:00","134.29","273.86","9.29","35.82","23.34","7.59","1.43","22.78","0","0","60.29","2.51","141.87","295.26","735.35","36.21","53.78"
"25-09-2024 16:00","26-09-2024 00:00","48.88","148.75","9.97","27.55","31.27","11.78","1.29","None","0","0","70.78","2.71","219.47","82.56","735.47","33.07","36.58"
"26-09-2024 00:00","26-09-2024 08:00","39.39","74.52","10.11","21.63","31.33","12.8","1.08","None","0","0","82.03","2.19","244.84","40.06","735.58","31.54","28.7"
"26-09-2024 08:00","26-09-2024 16:00","30.71","116.25","10.19","37.24","30.37","14.06","1.19","None","0","0.28","66.6","2.44","204.07","300.23","735.6","34.5","27.34"
"26-09-2024 16:00","27-09-2024 00:00","33.72","108.4","13.27","32.68","28.23","19.68","1.29","None","None","None","65.17","1.72","124.23","50.6","735.4","34.03","41.17"
"27-09-2024 00:00","27-09-2024 08:00","35.15","74.88","10.01","22.6","23.07","12.78","0.93","None","None","None","74.41","2.05","104.53","34.81","735.38","32.31","27.19"
"27-09-2024 08:00","27-09-2024 16:00","24.33","118","7.51","19.53","24.07","12.69","0.84","None","None","None","60.72","3.45","109.44","309.44","735.53","34.39","25.22"
"27-09-2024 16:00","28-09-2024 00:00","18.33","90","9.74","24.08","20.98","12.11","0.97","None","None","None","67.34","2.58","124.94","67.41","735.47","32.72","31.7"
"28-09-2024 00:00","28-09-2024 08:00","16.33","53.5","16.11","35.45","20.39","12.88","0.77","None","None","None","77.81","2.15","99.34","37.28","735.53","30.3","42.03"
"28-09-2024 08:00","28-09-2024 16:00","25.85","115.13","8.96","28.85","20.77","12.93","0.82","None","None","None","63.19","2.3","97.61","307.13","735.35","33.86","40.55"
"28-09-2024 16:00","29-09-2024 00:00","178.17","None","8.94","23.35","17.32","12.87","0.77","None","None","None","68.75","2.13","168.59","69.28","735.47","32.82","30.23"
"29-09-2024 00:00","29-09-2024 08:00","48.57","None","18.18","27.35","19.2","12.85","0.64","66.6","None","None","80.22","1.47","249","42.22","735.59","30.82","23.63"
"29-09-2024 08:00","29-09-2024 16:00","48","None","16.7","28.17","18.21","12.89","0.64","144.81","None","None","62.84","2.09","248.88","299.09","735.81","34.35","27.43"
"29-09-2024 16:00","30-09-2024 00:00","None","None","36.1","49.13","19.2","12.83","1.02","120.15","None","None","66.84","0.99","248.22","63.12","735.72","33.45","37.2"
"30-09-2024 00:00","30-09-2024 08:00","None","None","89.74","93.61","20.39","12.86","1.38","None","None","None","80","0.36","245.19","43.66","735.53","31.34","38.83"
"30-09-2024 08:00","30-09-2024 16:00","92.33","514.67","30.86","49","22.42","12.85","1.08","57.01","None","None","59.78","1.24","66.38","301.94","735.66","35.66","44.96"
"30-09-2024 16:00","01-10-2024 00:00","79.38","291.5","27.35","47.33","21.91","30.58","1","62.63","None","None","65.03","0.75","120.62","69.62","735.59","33.99","47.16"
"01-10-2024 00:00","01-10-2024 08:00","86.42","322.42","39.18","58.19","27.19","18.44","0.91","55.92","None","None","78.03","0.55","9.94","43.55","735.65","31.94","49.52"
"01-10-2024 08:00","01-10-2024 16:00","84.14","447.75","23.86","45.94","16.46","16.42","0.92","75.97","0.44","48","56.19","1.38","82.31","305.12","735.56","36.1","49.86"
"01-10-2024 16:00","02-10-2024 00:00","105.9","457.18","60.35","84.95","17.6","12.71","1.27","63.45","0.66","21.97","64.58","0.6","199.42","70","735.39","34.25","67.45"
"02-10-2024 00:00","02-10-2024 08:00","126.62","625.67","132.25","142.94","22.18","61.11","1.89","57.25","1.05","21.53","75.91","0.37","249","42.16","735.38","32.23","61.29"
"02-10-2024 08:00","02-10-2024 16:00","79","401.5","34.96","56.78","21.44","120.93","0.93","70.15","0.46","14.87","51.44","1.38","88.72","302.53","735.59","37.28","53.33"
"02-10-2024 16:00","03-10-2024 00:00","113","526.75","148.07","152.72","20.71","87.96","1.76","64.08","0.59","14.47","58.48","0.46","41.13","68.45","735.61","34.53","60.77"
"03-10-2024 00:00","03-10-2024 08:00","111.5","719.83","140.67","139.52","24.4","22.09","1.82","63.1","1.24","18.32","69.38","0.46","3.06","43.41","735.56","32","47.29"
"03-10-2024 08:00","03-10-2024 16:00","59","384.62","52.9","71.39","24.44","25.15","0.6","77.37","0.39","26.19","47.58","1.25","112.61","304.13","735.35","37.06","53.36"
"03-10-2024 16:00","04-10-2024 00:00","131.33","601.84","174.64","187.22","21.61","30.4","1.84","84.25","0.1","7.27","56.39","0.44","236.84","67.13","735.42","34.11","85.07"
"04-10-2024 00:00","04-10-2024 08:00","169.9","834.5","235.66","219.69","25.64","46.91","2.53","116.43","0","0","72.1","0.37","227.32","39.55","735.61","31.58","52.82"
"04-10-2024 08:00","04-10-2024 16:00","48.14","415.62","59.76","73.59","30.82","39.33","0.63","69.08","0","0","51.03","1.34","111.88","303.06","735.75","36.75","47.01"
"04-10-2024 16:00","05-10-2024 00:00","101.33","602.12","124.85","137.03","42.1","12.57","1.34","70.01","0","0.17","60.86","0.43","176.31","67.07","735.55","34.33","66.78"
"05-10-2024 00:00","05-10-2024 08:00","170.43","566.83","151.02","185.9","30.08","18.12","1.8","137.63","0","0","70.12","0.59","206","38.72","735.38","32.22","78.95"
"05-10-2024 08:00","05-10-2024 16:00","55.9","374.62","48.55","81.33","24.67","12.08","1.17","72.43","0","0","51.32","1.33","73.55","303.29","735.39","36.75","57.93"
"05-10-2024 16:00","06-10-2024 00:00","95.14","500.2","139.55","141.41","26.46","12.27","2.65","79.77","6.68","50.99","59.94","0.53","234.53","63.84","735.59","34.22","51.85"
"06-10-2024 00:00","06-10-2024 08:00","88.74","772","164.58","164.35","29.25","6.65","3.04","74.61","4.65","54.71","70.59","0.72","64.91","39.5","735.62","31.63","57.47"
"06-10-2024 08:00","06-10-2024 16:00","52.48","405.62","36.4","53.38","23.05","71.49","1.76","80.02","2.33","48.17","46.56","1.47","227.19","301.84","735.53","36.79","44.72"
"06-10-2024 16:00","07-10-2024 00:00","53.77","374.61","46.33","68.25","21.39","69.06","1.83","80.86","2.33","53.73","55.71","0.89","221.9","63.97","735.42","34.34","57.09"
"07-10-2024 00:00","07-10-2024 08:00","70.16","388","32.62","65.34","24.5","13.73","1.71","79.22","2.67","58.08","70.28","0.57","202.72","41.31","735.38","31.03","54.11"
"07-10-2024 08:00","07-10-2024 16:00","65","360.12","37.09","60.14","25.16","17.47","1.86","96.03","3.81","102.35","47.66","1.03","196.44","300.94","735.81","36.53","56.4"
"07-10-2024 16:00","08-10-2024 00:00","67.43","409.12","60.08","87.49","21.44","11.08","1.89","84.54","3.55","107.67","54.28","0.59","189.38","62.06","735.62","33.79","59.73"
"08-10-2024 00:00","08-10-2024 08:00","188.68","557.88","65.3","88.26","25.92","12","2.09","84.33","4.57","104.95","68.12","0.59","249","39.75","735.53","31.07","66.13"
"08-10-2024 08:00","08-10-2024 16:00","109.6","437.2","36.45","67.85","26.12","11.61","2.05","105.92","5.03","125.84","48.83","1.08","204.31","298.83","735.17","36.36","75.02"
"08-10-2024 16:00","09-10-2024 00:00","92.43","487.75","56.87","89.18","14.21","10.03","1.94","71.79","4.67","136.97","52.47","0.59","201.78","58.41","735","33.72","80.32"
"09-10-2024 00:00","09-10-2024 08:00","106.86","357.71","38.33","64.43","13.55","12.02","1.92","69.7","4.69","140.43","62.29","0.6","204.57","5","735","31.76","62.54"
"09-10-2024 08:00","09-10-2024 16:00","88.45","386.05","26.96","61.24","31.02","None","1.7","92.03","3.8","102.09","45.4","1.21","185.8","303.1","734","36.61","72.46"
"09-10-2024 16:00","10-10-2024 00:00","55.5","378.88","54.17","76.61","19.61","55.87","1.81","74.55","4.93","122.74","54.53","0.72","158.28","59.38","735","33.46","61.21"
"10-10-2024 00:00","10-10-2024 08:00","68.12","278.75","41.42","70.34","26.51","17.95","1.68","72.26","4.01","135.94","63.06","0.6","160.19","40.16","735","31.15","68.45"
"10-10-2024 08:00","10-10-2024 16:00","86.91","458.37","38.18","68.53","23.22","18.95","1.63","80.2","3.36","102.48","46.74","1.21","201.65","303.77","734.9","35.45","71.51"
"10-10-2024 16:00","11-10-2024 00:00","63.17","385.25","33.89","75.05","24.19","20.66","1.76","48.12","5.21","105.87","51.59","0.79","180.56","60.5","735","33.02","71.07"
"11-10-2024 00:00","11-10-2024 08:00","86.62","387.38","41.48","78.69","36.22","14.06","1.76","46.03","4.49","104.6","64.75","0.51","104.53","39.62","735","30.05","84.51"
"11-10-2024 08:00","11-10-2024 16:00","78.88","423.75","33.33","66.55","30.41","16.51","1.67","64.46","4.19","96.06","46.88","1.27","200.09","306.62","735","35.06","74.92"
"11-10-2024 16:00","12-10-2024 00:00","71.75","442.62","41.44","94.39","27.68","14.43","1.79","53.81","5.68","102.88","52.44","0.61","192.81","56.34","735","32.66","114.47"
"12-10-2024 00:00","12-10-2024 08:00","107.26","641.86","109.02","141.15","28.51","7.84","2.03","51.35","5.66","103.32","68.5","0.38","195.88","29.72","735","29.29","95.54"
"12-10-2024 08:00","12-10-2024 16:00","77","368.88","29.2","63.93","32.46","9.53","1.64","81.31","4.11","88.66","46.25","1.07","189.09","303.88","735.03","35.55","75.68"
"12-10-2024 16:00","13-10-2024 00:00","158.8","481","161.13","194.24","22.69","12.5","3.01","66.83","6.67","95.93","50.69","0.47","209.56","57.44","735","32.27","82.52"
"13-10-2024 00:00","13-10-2024 08:00","262.88","864.33","269.56","255.02","23.39","18.71","4.43","53.64","12.39","105.54","67.31","0.35","249","38.56","735","29.36","67.41"
"13-10-2024 08:00","13-10-2024 16:00","133.13","435.12","22.74","77.15","26.28","16.12","1.85","65.13","5.67","80.47","42.69","1.04","211.06","300.94","735.06","35.72","78.9"
"13-10-2024 16:00","14-10-2024 00:00","119.67","420.67","202.67","231.42","22.88","16.54","3.33","54.99","6.62","108.72","46.94","0.37","230.72","60.94","735","32.29","98.89"
"14-10-2024 00:00","14-10-2024 08:00","332.75","711","234.99","266.81","29.24","21.41","3.74","178.79","7.21","176.06","64.22","0.31","249","36.56","735","29.36","98.86"
"14-10-2024 08:00","14-10-2024 16:00","181.71","461.43","37.01","91.95","38.73","10.01","1.97","None","5.73","86","44.44","0.96","210.44","301.44","735.22","35.25","92.64"
"14-10-2024 16:00","15-10-2024 00:00","131.62","655.4","213.4","238.35","36.5","6.48","2.78","None","7.37","97.21","46.75","0.42","237.66","58.25","735","32.11","107.58"
"15-10-2024 00:00","15-10-2024 08:00","163.62","677.17","179.78","188.29","43.67","12.35","2.88","None","10.07","103.47","60.75","0.53","139.31","37.78","735","28.91","79.16"
"15-10-2024 08:00","15-10-2024 16:00","111.38","455.81","45.38","83.34","44.07","11.53","1.78","None","4.92","76.52","43.65","1.05","211.48","303","735.06","35.06","87.32"
"15-10-2024 16:00","16-10-2024 00:00","144.73","565","192.1","217.86","40.64","12.46","3.03","None","7.61","86.29","52.44","0.46","244.44","54.5","735","32.16","115.99"
"16-10-2024 00:00","16-10-2024 08:00","175.29","717.75","190.37","204.66","45.26","15.54","2.93","None","8.42","91.24","64.41","0.39","147.38","42.19","735","28.84","93.75"
"16-10-2024 08:00","16-10-2024 16:00","113.19","493.88","31.98","81.88","44.48","19.07","1.8","None","4.25","71.52","43.06","1.06","148.09","298.38","735.06","35.39","105.13"
"16-10-2024 16:00","17-10-2024 00:00","144.47","638.5","230.85","263.62","42.44","23.67","3.54","None","6.73","105.01","52.25","0.36","207.75","53.28","735","32.45","142.76"
"17-10-2024 00:00","17-10-2024 08:00","320","863.75","230.23","236.17","60.32","26.96","3.76","None","9.04","142.49","66.72","0.54","249","33.41","735","29.42","92.13"
"17-10-2024 08:00","17-10-2024 16:00","101","502.88","21.87","66.16","60.43","33.74","1.92","42.37","6.64","86.77","42.84","1.04","241.16","294.81","735","35.96","90.96"
"17-10-2024 16:00","18-10-2024 00:00","225.62","691.25","243.68","288.46","51.15","20.52","3.96","31.19","6.94","104.16","54.59","0.35","249","51.72","735","32.19","87.78"
"18-10-2024 00:00","18-10-2024 08:00","302.2","893","449.28","431.99","74.05","23.29","5.36","88.67","9.53","155.66","70.94","0.31","248.09","35.38","735","29.12","69.63"
"18-10-2024 08:00","18-10-2024 16:00","152.84","524.59","83.04","113.06","65.61","16.07","2.31","23.56","6.61","96.9","41.97","0.97","186.52","294.97","735.23","36.51","85.63"
"18-10-2024 16:00","19-10-2024 00:00","199.58","739.8","226.33","233.82","54.36","13.28","3.44","30.41","6.95","129.22","51.72","0.4","248.97","54.28","735","32.72","93.68"
"19-10-2024 00:00","19-10-2024 08:00","262","845.67","317.1","309.85","72.3","20.12","3.86","28.5","9.32","152.27","69.33","0.34","249","36.13","735","29.62","78.12"
"19-10-2024 08:00","19-10-2024 16:00","181.94","531.07","64.62","104.81","68.45","23.89","2.22","31.91","6.59","114.25","42.55","1.09","202.35","293.48","735","36.74","98.19"
"19-10-2024 16:00","20-10-2024 00:00","173.81","678.07","224.66","231.96","58.25","15.21","2.65","19.04","7.46","89.9","52.07","0.47","248.82","59.82","735.11","33.11","92.82"
"20-10-2024 00:00","20-10-2024 08:00","272.38","759.25","287.1","272.75","69.61","17.5","4.72","76.57","8.27","133.36","72.72","0.42","249","32.78","735.81","29.89","73.95"
"20-10-2024 08:00","20-10-2024 16:00","153.38","311.88","17.92","44.56","100.87","15.49","1.76","11.67","3.73","105.6","50.78","1.88","248.56","294.78","735.41","35.31","56.38"
"20-10-2024 16:00","21-10-2024 00:00","182.84","603.29","110.01","146.32","74.98","18.21","2.5","77.64","4.43","122.77","56.09","0.55","245.75","50.59","735.59","33.15","106.93"
"21-10-2024 00:00","21-10-2024 08:00","228.5","429.38","93.58","118.86","75.7","29.86","2.52","None","5.46","129.19","70.47","0.92","243.78","32.25","735.47","30.12","80.43"
"21-10-2024 08:00","21-10-2024 16:00","154.9","308","33.13","65.92","78.52","20.25","1.94","30.44","4.02","114.67","55.47","1.88","248.47","296.09","735.47","34.4","73.3"
"21-10-2024 16:00","22-10-2024 00:00","178.26","476.48","98.52","137.33","69.61","17.8","2.45","20.55","4.22","108.59","59.29","0.83","248.9","49.16","735.35","32.64","107.57"
"22-10-2024 00:00","22-10-2024 08:00","249.12","744.62","215.12","220.22","73.43","14.8","2.93","29.34","4.51","162.06","75.91","0.36","249","32.38","735.38","29.64","85.17"
"22-10-2024 08:00","22-10-2024 16:00","181.33","423.25","63.78","103.91","73.33","12.5","2.25","36.27","4.73","105.03","52.59","0.96","217.53","293.69","735.81","33.87","97.87"
"22-10-2024 16:00","23-10-2024 00:00","183.5","498.57","104.96","147.06","59.74","11.85","2.72","12.77","5.46","86.87","58.97","0.44","191.44","50.53","736.31","29.98","116.03"
"23-10-2024 00:00","23-10-2024 08:00","None","686.83","128.18","158.26","84.08","11.71","3.2","5.72","8.45","107.98","70.75","0.41","248.56","31.69","735.91","27.74","101.63"
"23-10-2024 08:00","23-10-2024 16:00","145","481.71","54.23","95.42","88.06","12.64","2.16","20.1","4.48","86.7","53.09","1.31","126.66","295.44","735.91","32.5","96.46"
"23-10-2024 16:00","24-10-2024 00:00","182.03","551.38","107.53","154.51","84.48","14.12","2.35","8.9","6.34","95.16","54.31","0.63","12.53","47.84","736.09","30.79","126.09"
"24-10-2024 00:00","24-10-2024 08:00","206.27","401.23","76.6","110.21","64.3","14.84","2.17","7.88","4.93","99.01","63.58","0.67","50.94","32.68","736.32","28.13","90.09"
"24-10-2024 08:00","24-10-2024 16:00","144.48","370.23","74.43","121.56","59.85","15.34","2.06","23.64","4.28","84.19","49.41","1.15","73.31","296.31","736.53","32.57","114.79"
"24-10-2024 16:00","25-10-2024 00:00","149.12","633","215.82","257.01","69.2","16.6","2.6","7.98","6.12","101.27","54.72","0.58","162.59","51.69","735.91","30.52","153.44"
"25-10-2024 00:00","25-10-2024 08:00","216.88","483.12","115.32","161.2","75.59","14.93","2.29","5.83","6.6","98.59","63.91","0.51","48.94","33.25","735.84","27.68","126.82"
"25-10-2024 08:00","25-10-2024 16:00","151.48","423.25","86.26","135.54","61.1","15.29","2.04","19.83","3.77","84.84","45.91","1.31","185.75","299.91","735.88","32.51","122.94"
"25-10-2024 16:00","26-10-2024 00:00","105.86","449.25","241.31","276.55","52.46","16.37","2.37","9.09","5.38","88.56","48.84","0.66","138.88","49.56","736.38","30.32","152.47"
"26-10-2024 00:00","26-10-2024 08:00","184.38","437.12","235.29","261.77","61.42","14.97","2.57","4.35","6.49","97.79","61.84","0.69","13.41","33.34","736.31","27.07","132.58"
"26-10-2024 08:00","26-10-2024 16:00","209.38","431.25","84.45","147.55","66.93","14.83","2.28","28.32","5.1","83.16","48.69","1.31","233.19","299.25","736.12","31.84","148.3"
